ProductID,ProductName,ProductBrand,Gender,Price (INR),NumImages,Description,PrimaryColor
10016271,EthnoVogue Women Coral Pink & Orange Printed Made to Measure Printed Maxi Dress,EthnoVogue,Women,4573,6,"Coral pink and orange printedÂ made to measure maxi dressCoral pink and orange printed made to measure maxi dress, has a round-neck, short sleeves,Â  concealed side zip closure, padded cups, has embellished detailing, attached lining with mesh detailing, flared hemWhat is Made to Measure? Customised gown according to your Bust and Length. So please refer to the Size Chart to pick your perfect size.How to measure bust?Measure under your arms and around your chest to find your bust size in inchesHow to measure Gown length?Measure from shoulder till barefoot to find dress length in inches", Pink
10013487,PARFAIT Plus Size Black Solid Underwired Lightly Padded T-shirt Bra 4812,PARFAIT,Women,1609,2,Black solid medium-coverage T-shirt bra Lightly Padded and Underwired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort, Red
10000811,Lady Lyka Women Brown and Grey Pack of 2 Everyday Bras COULOUR-POP-BRN-GRY,Lady Lyka,Women,425,5,Pack of 2 Brown and grey solid medium-coverage Everyday braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Brown
10013707,PARFAIT Plus Size Women Navy Blue Solid Hipster Brief P5645,PARFAIT,Women,899,3,"Navy blue solid low-rise hipster briefs with lace detail, has an inner elasticated waistband, double layered gusset",Blue
10015985,Tokyo Talkies Women Burgundy Solid Top,Tokyo Talkies,Women,293,5,Burgundy solid regular  fit, Burgundy
10017651,Parx Men Blue & Yellow Slim Fit Checked Casual Shirt,Parx,Men,839,5,"Blue and yellow checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10002753,ROMEE Grey & Red Floral AC Room 300 GSM Single Bed Dohar,ROMEE,Unisex,1999,5,Set content: Single bed dohar  Usage: AC Room  GSM: 300  Colour: Grey and Red  Pattern: Floral Dohar, Red
10017113,ZUSH Plus Size Women Black Regular Fit Mid-Rise Clean Look Jeans,ZUSH,Women,1249,5,"Black dark wash five-pocket mid-rise jeans, clean look with heavy fade, has a button and zip closure, waistband with belt loops", Black
10000697,Lady Lyka Women Maroon and Beige Pack of 2 Everyday Bras MONALISA-MRN-SKN-Multi,Lady Lyka,Women,593,4,Pack of 2 Maroon and beige solid medium-coverage Everyday braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Beige
10013243,TAYHAA White Solid Rectangular Photo Frame,TAYHAA,Unisex,350,4,Set Content: 1 photo frame Colour: White Frame Pattern: Solid Shape: Rectangular Type: Single Material: Acrylic , White
10003303,Gini and Jony Boys Navy Blue Slim Fit Printed Regular Trousers,Gini and Jony,Boys,1189,3,"Navy Blue printed mid-rise knitted regular trousers, button closure, zip fly and 5 pockets",Blue
10013787,Ishin Women Red & Gold-Toned Hem Design Wide Leg Palazzos,Ishin,Women,524,5,"A pair of Red and Golden hem design woven wide leg fit Palazzos, opaque, and slip-on closure", Red
10001425,Shoe Couture Women White & Black Applique Detail Sneakers,Shoe Couture,Women,1214,7,"A pair of round-toe white & black sneakers, has regular styling, lace-up detailSynthetic upper with applique detailCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer", Black
10012725,MIAH Decor Multicoloured Coffee Mugs Cum Serving Tea Cups Set,MIAH Decor,Unisex,974,4,Pattern: PrintedFinish: GlossyMaterial: Ceramic, Red
10017587,Parx Men Red & Blue Slim Fit Checked Casual Shirt,Parx,Men,779,5,"Red and blue checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10014735,WITH Men Pack of 2 Printed Pure Cotton Boxers WB43-WB54,WITH,Men,612,5,"Pack of two printed regular-fit boxers in green and blue, each has an inner elasticated waistband, button fly, slip-on closure",
10013519,PARFAIT Plus Size Red Lace Underwired Non Padded Everyday Bra P5392,PARFAIT,Women,1679,2,Red lace medium-coverage Everyday braNon Padded and Underwired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Red
10013727,PARFAIT Plus Size Women Navy Blue  White Solid Bikini Briefs PP503,PARFAIT,Women,499,3,"Navy blue and white solid bikini briefs with lace detail, has an elasticated waistband with bow detailing, double layered gusset",Blue
10011181,HARBORNBAY Men Navy Blue & Grey Striped Henley Neck T-shirt,HARBORNBAY,Men,448,5,"Navy Blue and Grey striped T-shirt, has a Henley neck, button closure and short sleeves",Blue
10005911,Difference of Opinion Men Black Printed Round Neck T-shirt,Difference of Opinion,Men,499,5,"Black printed T-shirt, has a round neck, long sleeves", Black
10009771,SPYKAR Women Blue Alicia Super Skinny Fit Low-Rise Clean Look Stretchable Cropped Jeans,SPYKAR,Women,989,7,"Blue light wash 5-pocket low-rise cropped jeans, clean look, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
10012909,Parx Men Blue Slim Fit Self Design Regular Trousers,Parx,Men,879,5,"Blue self-design mid-rise regular trousers, has a button closure, four pockets",Blue
10000729,Lady Lyka Women Beige and White Pack of 2 Everyday Bras SONAL-SKN-WHT-Multi,Lady Lyka,Women,678,5,Pack of 2 Beige and white solid medium-coverage Everyday braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, White
10005261,Gini and Jony Boys Navy Blue Dyed Printed Round Neck T-shirt,Gini and Jony,Boys,699,3,"Navy Blue dyed printed T-shirt, has a round neck, short sleeves, and 1 pocket",Blue
10003011,Palm Tree Girls Cream-Coloured & Yellow Floral Print A-Line Dress with Belt,Palm Tree,Girls,629,3,"Cream-Coloured, yellow and brown floral print woven A-line dress, has a round neck, short sleeves, button closure, and flared hemComes with a belt", Red
10015913,Raymond Men Grey Slim Fit Solid Formal Trousers,Raymond,Men,1299,5,"Grey solid mid-rise formal trousers, has a zip closure, four pockets", Grey
10012845,JEWEL JUNCTION Gold-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of gold-toned geometric solid cufflinks, Gold
10017407,Story@home Multicoloured Geometric 210TC Cotton 1 King Bedsheet with 2 Pillow Covers,Story@home,Unisex,1399,4,Set content: 1 King bedsheet with 2 pillow coversQuality: FineThread count: 210Colour: MulticolouredPattern: Geometric, Red
10003085,Palm Tree Boys White & Grey Printed Polo Collar T-shirt,Palm Tree,Boys,629,4,"White and grey printed T-shirt, has a polo collar, and short sleeves", White
10009711,SPYKAR Women Blue Elissa Bootcut High-Rise Clean Look Stretchable Ankle Jeans,SPYKAR,Women,1099,7,"Blue dark wash 5-pocket high-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10006049,ID Men Beige Leather Derbys,ID,Men,2985,5,"A pair of round-toe beige derbys, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Beige
10015937,Keds Women Multicoloured Iridescent Effect Slip-On Sneakers,Keds,Women,3899,5,"A pair of round-toe multicoloured iridescent effect slip-on sneakers, has regular styling, slip-on detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Red
10017629,Parx Men Blue Slim Fit Colourblocked Casual Shirt,Parx,Men,759,5,"Blue colourblocked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket",Blue
10004201,Parx Men Grey Solid Sweater,Parx,Men,944,5,"Grey solid sweater, has a V-neck, long sleeves, ribbed hem", Grey
10003823,Homesake Gold-Toned & Navy Blue Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1732,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and navy bluePattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb,Blue
10017743,Parx Men Grey Slim Fit Printed Casual Shirt,Parx,Men,759,5,"Grey printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Grey
10013421,SEJ by Nisha Gupta Blue & Pink Printed Wooden Open Dry Bin,SEJ by Nisha Gupta,Unisex,999,3,Set content: 1 open dry binColour: Blue and pinkPattern: Ethnic printShape: Rectangular,Blue
10002767,Rozia Women Hair Dryer HC8307,Rozia,Women,1091,5,What It Is?:Rozia Women Hair Dryer HC83073 heat + 2 speed settings: It has three variable heat settings and 2 speed settings to be of optimum useCool shot to set your style: cool shot releases cool hair to set the style in place and keep your hair in shapeHanging loop for easy storage: the travel hair dryer has a hanging loop guard for convenient storage and a variety of placement optionsRemovable filter: the removable air filter keeps your dryer working at peak efficiency and is easy to clean,
10006053,ID Men Olive Green Leather Derbys,ID,Men,2985,5,"A pair of round-toe olive green derbys, has regular styling, lace-up detailLeather upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer", Green
10003439,Gini and Jony Girls Blue Printed Round Neck T-shirt,Gini and Jony,Girls,629,3,"Blue printed T-shirt, has a round neck, and short sleeves",Blue
10007597,her by invictus Women Red Cushioned Slip-Ons,her by invictus,Women,944,6,"A pair of pointed toe red slip-ons with comfort lining and foam cushioned footbed for your work-from-home needs. It has regular styling, slip-on detailSynthetic Suede upperFoam cushioned footbedTextured and patterned outsole", Red
10011163,HARBORNBAY Women Red & Silver Printed Round Neck T-shirt,HARBORNBAY,Women,401,5,"Red and Silver-toned printed T-shirt, has a round neck, and short sleeves", Red
10002869,Aj DEZInES Boys Red Printed Kurta with Pyjamas,Aj DEZInES,Boys,389,5,"Red printed kurta with pyjamas Red straight above knee kurta, has a mandarin collar, long sleeves, straight hem, side slitsRed  Solid pyjamas, has elasticated waistband, slip-on closure", Red
10003027,Gini and Jony Boys Blue Regular Fit Mid-Rise Clean Look Stretchable Jeans,Gini and Jony,Boys,979,3,"Blue medium wash 5-pocket mid-rise jeans with applique detail, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10014845,AccessHer Gold-Plated & Blue Geometric Drop Earrings,AccessHer,Women,443,3,"Gold-Toned and Blue Geometric Earrings, gold-plated, and has artificial stones Secured with a post and back",Blue
10013073,Monte Carlo Women Navy Blue Skinny Fit Mid-Rise Clean Look Jeans,Monte Carlo,Women,1501,5,"Navy Blue dark wash 5-pocket mid-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10000751,Lady Lyka Women Pack of 2 Beginners Bras TEENAGER-SKN-BLK,Lady Lyka,Women,425,5,Black and beige solid medium-coverage beginners brasNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort,
10006039,ID Men Tan Brown Comfort Sandals,ID,Men,1785,5,A pair of tan comfort sandalsSynthetic upper with slip-on closureCushioned footbedPatterned synthetic outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Brown
10000641,Parx Men Khaki Slim Fit Solid Regular Trousers,Parx,Men,839,5,"Khaki solid mid-rise regular trousers, has a button closure, four pocketsNote: The stylist has paired this pair of trousers with a belt. This pair of trousers does not come with a belt.", Khaki
10013523,PARFAIT Plus Size Nude-Coloured Solid Underwired Lightly Padded Balconette Bra P5011,PARFAIT,Women,1819,4,Nude-coloured solid medium-coverage Balconette braLightly Padded and Underwired seamless cupsMultiway straps and back closureBack style: RegularFeature: All Day Comfort, Red
10000667,Lady Lyka Women Black and Beige Pack of 2 Everyday Bras MONALISA-BLK-SKN,Lady Lyka,Women,593,4,Pack of 2Black and Beige solid medium-coverage Everyday braNon Padded and Non-Wired cut and sew cupsRegular straps and back closureBack style: RegularFeature: All Day Comfort, Black
10013673,PARFAIT Plus Size Beige Solid Underwired Lightly Padded Plunge Bra P5490,PARFAIT,Women,1679,3,Black solid half-coverage plunge braÂ Â Lightly Padded and Underwired seamless cupsRegular straps and back closureBack style: Styled backFeature: All Day Comfort, Red
10002963,Gini and Jony Boys Blue Slim Fit Mid-Rise Clean Look Jeans,Gini and Jony,Boys,1019,5,"Blue medium-wash 5-pocket mid-rise jeans, clean look, light fade, and has a button and zip closure",Blue
1000718,ahilya Imperial Filigree Collection Gold-Plated Sterling Silver Drop Earrings,ahilya,Women,6120,2,"A pair of gold-plated sterling silver drop earrings, has a stylised dangler with cut-out detail, a faceted beaded dropSecured with a fish-hook ear wire", Gold
10000281,Parx Men White Printed Polo Collar T-shirt,Parx,Men,679,5,"White printed t-shirt, has a polo collar, short sleeves", White
10017857,Parx Men Navy Blue Slim Fit Printed Casual Shirt,Parx,Men,719,5,"Navy blue printed casual shirt, has a spread collar, long sleeves, button placket, curved hem, one patch pocket",Blue
10009743,SPYKAR Women Blue Alexa Super Skinny Fit High-Rise Clean Look Stretchable Jeans,SPYKAR,Women,999,7,"Blue dark wash 5-pocket high-rise jeans, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10013425,SEJ by Nisha Gupta Mustard & Blue Printed Wooden Open Dry Bin,SEJ by Nisha Gupta,Unisex,999,3,Set content: 1 open dry binColour: Mustard and bluePattern: Ethnic printShape: Rectangular,Blue
10013405,SEJ by Nisha Gupta Orange & Pink Printed Wooden Open Dry Bin,SEJ by Nisha Gupta,Unisex,999,3,Set content: 1 open dry binColour: Orange and pinkPattern: Floral printShape: Rectangular, Pink
10016003,Tokyo Talkies Women Teal Floral Printed Peplum Top,Tokyo Talkies,Women,699,5,Teal printed peplum  fit,
10012971,JEWEL JUNCTION Silver-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of silver-toned and black geometric printed cufflinksComes in a signature JEWEL JUNCTION case, Silver
10003597,Gini and Jony Girls Chambray Blue & White Printed Chambray Top with Shorts,Gini and Jony,Girls,1469,5,"This clothing set consists of top and shortsBlue and white chambray printed bardot top, has off-shoulder neck, three-quarter sleevesBlue and white chambray printed shorts, has a slip-on closure, two pockets",Blue
10001003,Bvlgari Women Rose Goldea Eau De Perfume 90 ml,Bvlgari,Women,10950,2,Rose Goldea Eau De Parfum, Gold
10015161,Urban Dog Men Navy Blue Printed Regular Fit Sports Shorts,Urban Dog,Men,399,4,"Navy Blue printed mid-rise sports shorts, has two pockets, a drawstring closure",Blue
10004157,HIGHLANDER Men Purple & Beige Slim Fit Printed Casual Shirt,HIGHLANDER,Men,699,5,"Purple and beige printed casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", Beige
10002837,VASTRAMAY Boys Brown & Blue Solid Kurta with Churidar & Jacket,VASTRAMAY,Boys,1469,4,"Brown and blue solid kurta with churidarBrown straight knee length kurta, has a mandarin collar, long sleeves, straight hemBrown solid churidar, slip-on closureComes with blue self design jacket, has mandarin collar, sleeveless, button closure",Blue
10017415,DKNY Unisex Black & Grey Printed Cabin Trolley Bag,DKNY,Unisex,10800,6,"Black and grey printed cabin trolley bag, secured with a TSA lockOne handle on the top and one on the side, has a trolley with a retractable handle on the top and four corner mounted inline skate wheelsOne main zip compartment, zip lining, two compression straps with click clasps, one zip compartment on the flap with three zip pocketsWarranty: 5 yearsWarranty provided by Brand Owner / Manufacturer", Black
10012803,SEJ by Nisha Gupta Set of 4 Green & Blue Printed Table Placemats,SEJ by Nisha Gupta,Unisex,799,4,Set content: 4 table mats Shape: Rectangle Colour: Green and blue Pattern: Printed Suitable For: 4 seater table Material: Cotton ,Blue
10003505,Palm Tree Girls Burgundy Printed Round Neck T-shirt,Palm Tree,Girls,349,3,"Burgundy printed T-shirt, has a round neck, long sleeves", Burgundy
10001527,Bvlgari Splendida Women Rose Eau De Parfum 50 ml,Bvlgari,Women,7650,2,"NotesTop notes: Mandarin Orange and BlackberryHeart notes: Damask RoseBase notes: Patchouli, Sandalwood, Vetiver and Musk", Rose
10000215,Parx Men Pink & Blue Striped Polo Collar T-shirt,Parx,Men,559,5,"Pink and blue striped T-shirt, has polo collar, short sleeves",Blue
10003695,even Men Grey Woven Design Nehru Jacket,even,Men,1039,5,"Grey woven design nehru jacket, has a mandarin collar, a full button placket, sleeveless, three pockets.", Grey
10013623,PARFAIT Plus Size Beige Solid Underwired Lightly Padded T-shirt Bra 4812,PARFAIT,Women,1609,2,Beige solid full-coverage T-shirt bra Lightly Padded and Underwired seamless cups Regular straps and back closure Back style: Regular Feature: All Day Comfort, Red
10006015,ID Men Tan Brown Solid Comfort Leather Sandals,ID,Men,1785,5,A pair of tan solid Comfort SandalsLeather upper materialSole material: PUCushioned footbedPatterned synthetic outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer, Brown
10017631,Parx Men White & Orange Slim Fit Checked Casual Shirt,Parx,Men,699,5,"White and orange checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", White
10007663,ether Women Maroon Solid Suede Finish Open Toe Flats,ether,Women,1399,5,"A pair of maroon solid open-toed flats, has regular styling, no back strap detailSuede upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer", Maroon
10003899,Crimsoune Club Men Orange & White Slim Fit Checked Casual Shirt,Crimsoune Club,Men,1599,5,"Orange and white checked casual shirt, has a spread collar, long sleeves, button placket,  curved hem, one patch pocket", White
10013427,SEJ by Nisha Gupta Red & Blue Printed Wooden Open Dry Bin,SEJ by Nisha Gupta,Unisex,999,3,Set content: 1 open dry binColour: Red and bluePattern: Ethnic printShape: Rectangular,Blue
10015165,Urban Dog Men Navy Blue Solid Regular Fit Sports Shorts,Urban Dog,Men,399,5,"Navy Blue solid mid-rise sports shorts, has two pockets, a drawstring closure",Blue
10017163,Carrera Men Grey Sneakers,Carrera,Men,4499,5,"A pair of round-toe grey sneakers, has regular styling, lace-up detailSynthetic upperCushioned footbedTextured and patterned outsoleWarranty: 1 monthWarranty provided by brand/manufacturer", Grey
10002865,Aj DEZInES Boys Peach-Coloured & Brown Solid Kurta with Pyjamas,Aj DEZInES,Boys,539,5,"Peach-Coloured and brown solid kurta with pyjamasBrown straight above knee kurta, has a mandarin collar, long sleeves, curved hem, side slitsBrown Solid pyjamas, has elasticated waistband, slip-on closureComes with peach coloured self design jacket has mandarin collar, button closure, sleeveless", Red
10013631,PARFAIT Plus Size Beige Solid Underwired Lightly Padded Everyday Bra 6901,PARFAIT,Women,1609,3,Beige solid medium-coverage Everyday bra Lightly Padded and Underwired cut and sew cups Regular straps and back closure Back style: Regular Feature: All Day Comfort, Red
10012879,JEWEL JUNCTION Men Silver-Toned & Blue Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of silver-toned and yellow geometric printed cufflinks,Blue
10003347,Gini and Jony Boys Grey & White Embroidered Round Neck T-shirt with Applique Detail,Gini and Jony,Boys,489,3,"Grey embroidered T-shirt with applique detail and all over washed effect, has a round neck, short sleeves", Red
10012863,JEWEL JUNCTION Men Gold-Toned Geometric Cufflinks,JEWEL JUNCTION,Men,539,5,A pair of gold-toned and black geometric textured cufflinks, Gold
10003851,Homesake Gold-Toned & White Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1836,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and whitePattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, White
1000894,U.S. Polo Assn. Kids Boys Yellow Hooded Sweatshirt,U.S. Polo Assn. Kids,Boys,899,4,"Yellow sweatshirt,Â has an attached hood with drawstring fastening,Â a full zip closure, longÂ sleeves with applique detail on one sleeve, split kangaroo pocket, an embroidered applique on the backÂ and an inner fleece lining", Yellow
10004123,HIGHLANDER Men White & Grey Slim Fit Striped Casual Shirt,HIGHLANDER,Men,699,5,"White and grey striped casual shirt, has a spread collar, short sleeves, button placket,  curved hem, one patch pocket", White
10012823,SEJ by Nisha Gupta Set of 4 Multicoloured Printed Table Placemats,SEJ by Nisha Gupta,Unisex,799,4,Set content: 4 table matsShape: RectangleColour: MulticolouredPattern: PrintedSuitable For: 4 seater tableMaterial: Cotton, Red
10007763,her by invictus Women Black Solid Cushioned Smart Casual Derbys,her by invictus,Women,1999,6,"A pair of black pointed-toed derbys with comfort lining and foam cushioned footbed for your work-from-home needs. It has regular styling, lace-up detailSynthetic upperFoam Cushioned footbedTextured outsole with a stacked heelWarranty: 3 months against manufacturing defectsWarranty provided by Brand Owner / Manufacturer", Black
10012363,Lakme 9To5 Eye Quartet Eyeshadow - Royal Peacock 7 g,Lakme,Women,520,5,Lakme 9To5 Eye Quartet EyeshadowShade name:Â RoyalÂ Peacock,
10003801,Homesake Gold-Toned & Red Solid Handcrafted Table Lamp with Shade,Homesake,Unisex,1620,5,Type: Handcrafted Table Lamp with ShadeColour: Gold-Toned and redPattern: SolidShape: FrustumShade material: FabricBase material: AluminiumBulb Holder Type: E27Switch Type: Toggle ButtonComes with bulb, Red
10009623,SPYKAR Women Blue Adora Skinny Fit High-Rise Low Distressed Stretchable Ankle Jeans,SPYKAR,Women,1079,7,"Blue medium wash 5-pocket high-rise jeans, low distressed, heavy fade, has a button and zip closure, and waistband with belt loops",Blue
1000494,Russell Athletic Black Printed Hooded Sweatshirt,Russell Athletic,Women,2999,5,"Black sweatshirt, has an attached hood with drawstring fastening, long sleeves, printed on the front, a kangarooÂ pocket, a ribbed hem,Â fleece lining", Black
10003047,Gini and Jony Girls Peach-Coloured & Blue Embroidered Top,Gini and Jony,Girls,559,4,"Peach-Coloured & blue embroidered knitted regular top with sequinned and ruffled detail, has a round neck, and short sleeves",Blue
10013037,Sera Women Green & Blue Printed Kurta with Palazzos,Sera,Women,1317,5,"Green and maroon printed kurta with palazzosGreen and bluestraight calf length kurta, has a V-neck, sleeveless, straight hem, side slitsBlue Solid palazzos, has partially elasticated waistband, button closure",Blue
10001491,MIMOSA Navy Blue & Red Art Silk Woven Design Kanjeevaram Saree,MIMOSA,Women,1195,5,"Design Detail:Navy Blue kanjeevaram  woven design saree and has a zari border Blouse PieceThe model is wearing a blouse from our stylists collection, see the image for a mock-up of what the actual blouse would look likeOrigin:Kanjeevaram sarees are made in the Kanchipuram region in Tamil Nadu. The fabric bears the images of all the scriptures embossed on the walls of the temples of the KanchipuramÂ village.Fabric:Art silk is manufactured by synthetic fibres like rayon. It's light in weight and is soft on the skin for comfort in summers.",Blue
10017213,Kazo Women Green Smocked Peplum Top,Kazo,Women,1690,5,Green solid woven peplum  top and has a strapless, Green
10003569,Gini and Jony Girls Blue Regular Fit Mid-Rise Clean Look Stretchable Jeans,Gini and Jony,Girls,699,3,"Blue medium wash 5-pocket mid-rise jeans with side taping detail and distressed detail on the back, clean look, light fade, has a button and zip closure, and waistband with belt loops",Blue
10013415,SEJ by Nisha Gupta Pink & Black Printed Wooden Open Dry Bin,SEJ by Nisha Gupta,Unisex,999,3,"Set content: 1 open dry binColour: Pink, black and whitePattern: Floral printShape: Rectangular", Black
10001715,Goldea Edp 90Ml,Bvlgari,Women,10950,2,"Inspired by gold and light, Bvlgari presents this 'Goldea' Edt, which has begins with the top notes of crystal musk, orange blossom, raspberry, and bergamot. Ita heart notes include golden musk, ylang-ylang, and jasmine with base notes of velvety musk, amber, patchouli, and Egyptian papyrus. The name of this perfume means ' Gold Goddess' and it comes in a pack of 90ml.Â ", Gold
10016713,Vishudh Women Mustard Orange & Pink Floral Print Maxi Dress,Vishudh,Women,1999,5,"Mustard orange and pink printed maxi dress, has a round neck,, concealed zip closure,, flared hem", Pink
10003437,Gini and Jony Boys Navy Blue Regular Fit Mid-Rise Clean Look Stretchable Jeans,Gini and Jony,Boys,1049,3,"Navy Blue dark wash 5-pocket mid-rise jeans, clean look, no fade, has a button and zip closure, and waistband with belt loops",Blue
10018013,Puma Men Blue Sneakers,Puma,Men,1799,5,"A pair of round-toe blue sneakers, has regular styling, lace-up detailTextile upperCushioned footbedTextured and patterned outsoleWarranty: 3 monthsWarranty provided by brand/manufacturer",Blue
10015877,Raymond Men Grey Solid Single-Breasted Formal Blazer,Raymond,Men,3149,5,"Grey solid single breasted blazer, has a notched lapel collar, double button closures, long sleeves, three pockets and a double vented hem", Grey
1000709,ahilya Sterling Silver Bangle,ahilya,Women,4220,5,"Silver-toned textured bangle, has elephant-shaped detail on both the ends", Silver
